SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,1.4100994218432374,1,0,1,1,0,0,1.3074456292117733,False,True,False,False,True,False,False,False,True,False,1
0,1,0,0.7992939660427822,0,1,1,0,0,1,0.35357415111641893,True,False,False,False,True,False,False,False,False,True,0
0,1,1,1.2064976032430856,0,1,1,1,1,0,1.4420511862252297,False,True,False,False,False,True,False,False,False,True,0
0,0,0,-0.6666391278783103,0,0,1,0,0,1,0.7141841001524675,False,True,False,True,False,False,False,False,True,False,0
1,1,0,-1.1145631287986442,1,0,1,0,0,1,0.5396954151350245,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-0.8295205827584317,0,0,0,1,0,0,1.0282637331838649,False,True,False,False,True,False,False,False,True,False,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.7312038642541347,False,True,False,False,False,True,True,False,False,False,0
1,0,0,1.5729808767233588,1,0,1,0,1,0,1.3622849302172555,False,True,False,False,True,False,True,False,False,False,0
0,1,0,-0.3408762181180675,0,0,0,0,0,0,-1.4827115340671475,False,False,True,False,True,False,False,False,False,True,0
0,0,0,-0.7073594915983407,0,0,0,0,0,0,-1.5009913010689746,False,False,True,False,False,True,False,False,False,True,0
0,1,0,1.4100994218432374,0,1,1,0,0,1,0.85876043916692,False,True,False,False,True,False,False,True,False,False,1
0,0,1,-1.2367242199587352,1,1,1,0,0,0,-0.12668518193159078,True,False,False,True,False,False,True,False,False,False,0
0,1,1,-1.1145631287986442,0,0,0,0,0,0,-1.3198554280508674,True,False,False,True,False,False,False,False,False,True,0
0,1,0,-0.7073594915983407,0,0,0,0,0,0,0.7773323861587803,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,False,False,True,True,False,False,False,False,False,True,1
0,1,1,0.35136996512244845,0,1,1,1,0,1,-0.14828854293375057,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0.43281069256250915,0,1,1,0,0,1,-0.02697736192162338,True,False,False,True,False,False,False,False,True,False,0
1,1,0,-1.2774445836787656,1,0,0,0,0,0,0.3170146171127639,False,True,False,True,False,False,False,False,True,False,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.19404163910047073,False,True,False,True,False,False,False,False,False,True,0
0,1,1,-0.2594354906780068,0,0,0,0,0,1,0.8654076271675846,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-0.4223169455581282,1,0,1,0,0,1,0.48485611412954227,False,True,False,True,False,False,False,False,True,False,1
0,1,0,1.5729808767233588,1,1,1,1,1,0,0.8570986421667539,True,False,False,False,False,True,True,False,False,False,0
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.505976692069473,False,False,True,False,False,True,False,False,False,True,0
1,0,0,-0.1779947632379461,1,0,1,1,1,0,-0.010359391919962149,True,False,False,True,False,False,True,False,False,False,0
1,0,0,-0.6666391278783103,0,0,0,0,0,0,0.16246749609731476,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.504314895069307,False,False,True,False,True,False,False,False,False,True,0
0,0,0,1.4915401492832983,1,0,1,1,1,1,1.5201556452330371,False,True,False,False,False,True,True,False,False,False,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.33148800705203,True,False,False,True,False,False,False,False,False,True,0
0,0,0,-1.1960038562387048,0,1,0,1,0,1,0.4200460311230638,True,False,False,True,False,False,False,False,True,False,0
1,0,0,-0.46303730927815856,0,0,0,1,0,1,1.0648232671875193,False,True,False,True,False,False,True,False,False,False,1
0,1,0,1.4915401492832983,1,0,1,1,0,1,0.6859335511496436,False,True,False,True,False,False,True,False,False,False,0
0,1,0,1.5729808767233588,0,1,1,1,1,1,-0.5703849809759457,True,False,False,False,False,True,True,False,False,False,0
0,1,1,1.4915401492832983,0,0,0,0,0,0,-1.5076384890696393,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0.6364125111626608,1,0,0,1,1,1,1.2991366442109427,False,True,False,True,False,False,False,False,True,False,0
0,1,0,0.5956921474426305,1,0,1,1,0,1,0.6177998741428321,False,True,False,True,False,False,True,False,False,False,1
0,0,0,-1.2367242199587352,1,0,0,0,0,1,-0.5105602889699654,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0.5142514200025698,1,1,0,1,1,1,1.4520219682262263,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0.758573602322752,1,0,1,0,0,0,0.5396954151350245,False,True,False,True,False,False,True,False,False,False,0
0,1,0,-0.4223169455581282,1,1,0,0,1,1,0.47987072312904416,True,False,False,True,False,False,False,False,True,False,1
0,0,0,1.6137012404433893,1,1,1,1,1,0,0.7274784761537967,True,False,False,False,False,True,True,False,False,False,0
0,1,1,0.18848851024232702,1,0,1,1,0,1,0.9368648981747281,False,True,False,True,False,False,False,False,True,False,0
0,1,1,1.5729808767233588,1,1,1,1,1,0,0.8504514541660894,True,False,False,False,False,True,False,False,True,False,0
0,1,1,-1.0331224013585834,0,0,0,1,0,0,-0.533825446972291,True,False,False,True,False,False,False,False,True,False,1
0,0,0,1.369379058123207,1,0,0,0,0,1,-1.3165318340505352,False,False,True,False,False,True,False,True,False,False,0
0,1,1,0.758573602322752,0,1,0,0,1,1,0.3868100911197414,True,False,False,False,True,False,True,False,False,False,0
0,1,1,-0.0965540357978854,0,0,0,0,0,0,-1.502653098069141,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0.06632741908223598,1,0,0,0,0,0,0.684271754149477,False,True,False,True,False,False,False,False,True,False,0
0,1,1,1.2879383306831464,1,0,0,0,0,1,-1.328164413051698,False,False,True,False,False,True,False,False,False,True,0
1,1,0,1.3286586944031769,1,0,1,1,0,1,1.2758714862086173,False,True,False,False,True,False,True,False,False,False,0
0,0,0,0.5956921474426305,1,1,1,0,1,0,1.1961052302006432,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-1.2774445836787656,0,1,0,0,0,1,1.0249401391835322,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0.6771328748826912,1,1,1,0,0,1,-0.16656830993557784,True,False,False,True,False,False,False,True,False,False,1
0,1,1,1.4100994218432374,1,0,1,0,1,0,0.9750862291785486,False,True,False,False,False,True,False,True,False,False,0
0,0,1,0.26992923768238775,0,0,0,0,0,0,-1.5093002860698053,False,False,True,False,True,False,True,False,False,False,0
0,0,0,-0.748079855318371,0,0,0,0,0,0,-1.491020519067978,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0.43281069256250915,0,1,1,0,1,1,1.4420511862252297,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0.9621754209229036,1,0,0,1,0,1,1.2060760122016398,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-0.748079855318371,0,0,0,0,1,0,-0.18817167093773737,True,False,False,False,True,False,False,True,False,False,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.21896859410296257,False,True,False,True,False,False,False,False,True,False,1
0,1,1,-0.6666391278783103,0,1,1,0,0,1,-0.29618847594853537,True,False,False,False,True,False,False,False,False,True,0
0,1,1,1.5322605130033284,1,1,1,0,0,1,1.3722557122182522,False,True,False,True,False,False,False,False,True,False,0
1,1,0,1.6137012404433893,1,1,1,1,0,1,0.642726829145324,True,False,False,False,False,True,False,True,False,False,0
0,1,1,-0.38159658183809786,0,0,0,1,0,1,0.3502505571160864,False,True,False,True,False,False,False,True,False,False,0
0,0,1,-0.46303730927815856,1,0,0,0,0,0,-1.33148800705203,False,False,True,True,False,False,False,False,False,True,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4827115340671475,False,False,True,True,False,False,False,False,False,True,1
0,0,1,-1.2774445836787656,0,0,0,0,0,0,0.1657910900976468,False,True,False,True,False,False,True,False,False,False,1
1,1,0,-0.015113308357824713,1,0,0,0,0,1,0.9451738831755587,False,True,False,True,False,False,False,False,True,False,1
0,1,1,-0.62591876415828,0,0,0,0,0,0,0.534710024134526,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-1.1552834925186746,0,1,1,0,0,1,-1.034026344022294,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0.14776814652229667,1,0,0,1,0,0,-0.29785027294870164,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0.7178532386027215,0,0,1,1,1,0,-0.8329489070021932,True,False,False,False,False,True,False,True,False,False,0
0,1,1,0.6364125111626608,0,0,0,0,1,1,-1.1719554950360824,True,False,False,True,False,False,False,True,False,False,0
0,0,1,0.7178532386027215,0,0,0,0,0,0,-1.4827115340671475,False,False,True,False,False,True,False,True,False,False,0
0,1,0,1.6137012404433893,1,1,1,1,1,0,0.4915033021302069,True,False,False,False,False,True,False,True,False,False,0
0,0,1,-0.9109613101984924,1,0,0,0,0,0,-1.328164413051698,False,False,True,True,False,False,False,True,False,False,0
0,0,0,-0.5851984004382496,0,0,0,0,0,0,-1.4993295040688086,False,False,True,True,False,False,False,False,False,True,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.5047976781315361,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.5109620830699715,False,False,True,True,False,False,False,False,True,False,1
0,0,0,-0.9516816739185228,0,0,0,1,0,1,0.9734244321783826,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-1.2367242199587352,1,1,0,0,0,0,0.8637458301674186,False,True,False,True,False,False,False,False,False,True,0
0,1,0,0.3106496014024181,1,0,0,0,1,1,0.46823814412788106,False,True,False,True,False,False,False,True,False,False,0
0,1,0,1.4915401492832983,1,0,0,1,0,0,1.15456030519649,False,True,False,False,True,False,True,False,False,False,0
0,1,0,0.18848851024232702,1,1,0,1,1,1,1.1445895231954935,False,True,False,False,True,False,False,False,True,False,1
0,0,1,-0.5851984004382496,1,0,0,1,0,1,0.5247392421335293,False,True,False,True,False,False,False,True,False,False,0
1,1,0,-0.8702409464784621,0,0,0,0,0,1,0.18074726309914202,False,True,False,True,False,False,False,False,True,False,0
0,1,0,-0.9924020376385531,1,0,0,0,0,1,0.6792863631489789,False,True,False,True,False,False,False,True,False,False,1
0,0,0,-1.1960038562387048,1,0,0,0,0,0,0.3485887601159204,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0.9214550572028734,0,1,0,0,0,0,-0.17653909193657447,True,False,False,False,True,False,False,True,False,False,0
0,1,0,0.025607055362205634,1,0,1,1,0,1,0.9501592741760567,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0.5549717837226001,0,0,0,0,0,0,-0.6584602219847502,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0.06632741908223598,1,0,0,0,0,0,-1.2849576910473786,False,False,True,False,False,True,True,False,False,False,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.481049737066981,False,False,True,True,False,False,False,False,True,False,0
0,1,1,-0.0965540357978854,0,0,0,0,0,0,-1.4461520000634926,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0.025607055362205634,1,1,0,0,1,0,-0.17820088893674074,True,False,False,False,True,False,False,False,True,False,0
0,1,1,0.5142514200025698,1,0,1,1,0,1,1.0049985751815391,False,True,False,False,True,False,False,True,False,False,0
0,0,0,0.3106496014024181,0,1,1,0,1,1,-0.09511103892843457,True,False,False,True,False,False,False,False,False,True,0
0,0,0,1.5729808767233588,1,1,1,1,1,1,1.7910285562601154,False,True,False,False,False,True,False,False,True,False,0
0,0,0,-1.2774445836787656,1,0,0,1,0,0,-0.34604238595351905,True,False,False,True,False,False,False,False,True,False,1
0,1,1,1.6137012404433893,0,1,1,1,1,0,-0.010359391919962149,True,False,False,False,False,True,True,False,False,False,0
0,1,1,-0.4223169455581282,0,0,0,0,0,1,0.5114448661322006,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0.5549717837226001,0,0,0,0,0,1,-1.481049737066981,False,False,True,False,True,False,True,False,False,False,0
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.4544609850643233,False,False,True,False,False,True,False,False,False,True,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,False,False,True,True,False,False,False,False,False,True,0
0,0,0,-0.8295205827584317,1,0,0,0,1,1,0.36853032411791364,True,False,False,False,True,False,False,False,False,True,0
0,0,0,-0.055833672077855064,1,0,1,0,0,1,0.5214156481331973,False,True,False,True,False,False,False,False,True,False,0
0,1,0,-1.1145631287986442,0,0,0,0,0,1,-1.3231790220511994,True,False,False,True,False,False,False,False,True,False,1
0,1,1,1.4100994218432374,1,1,0,0,0,1,0.356897745116751,True,False,False,False,False,True,False,False,True,False,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6750781919864114,True,False,False,True,False,False,False,False,False,True,0
0,1,0,0.3106496014024181,0,1,1,1,0,1,-0.7448736659933887,True,False,False,False,True,False,False,False,True,False,1
0,1,1,0.35136996512244845,1,1,1,1,0,1,0.32532360211359457,True,False,False,True,False,False,False,True,False,False,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3502505571160864,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0.758573602322752,1,1,1,0,0,1,0.9983513871808745,False,True,False,False,True,False,False,False,True,False,1
0,1,1,0.3920903288424788,0,1,0,1,1,0,-0.5521052139741185,True,False,False,False,False,True,False,True,False,False,0
0,1,1,-0.38159658183809786,0,0,0,0,0,0,-1.4993295040688086,False,False,True,False,True,False,False,False,False,True,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.19237984210030468,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4827115340671475,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0.9621754209229036,1,1,1,0,0,1,1.3905354792200795,False,True,False,True,False,False,False,True,False,False,0
0,0,1,-0.7073594915983407,1,0,1,0,0,1,0.8720548151682491,False,True,False,True,False,False,False,False,True,False,0
0,1,1,-0.8295205827584317,1,0,0,0,0,1,-1.3082228490497045,False,False,True,False,False,True,True,False,False,False,0
0,1,1,0.880734693482843,0,1,0,1,1,0,0.1724382780983114,True,False,False,False,False,True,True,False,False,False,0
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.06940686408801149,True,False,False,True,False,False,False,False,True,False,0
0,1,1,0.025607055362205634,1,0,0,0,0,0,0.7108605061521354,False,True,False,True,False,False,False,True,False,False,1
0,1,1,-0.6666391278783103,0,0,0,0,0,0,-1.4827115340671475,False,False,True,True,False,False,False,False,True,False,0
0,0,1,-0.46303730927815856,0,1,0,1,0,0,0.0029349840813665527,True,False,False,False,True,False,False,False,False,True,0
1,1,0,-0.0965540357978854,1,0,0,1,0,0,0.33529438411459117,True,False,False,False,False,True,False,False,True,False,0
0,0,0,-1.1960038562387048,0,0,0,0,1,1,-0.4740007549663106,True,False,False,True,False,False,False,False,False,True,0
0,0,0,-0.8702409464784621,0,0,0,1,0,0,0.2704843011081128,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1.2064976032430856,1,1,1,1,1,1,1.6713791722481544,False,True,False,False,True,False,False,True,False,False,0
0,0,0,-0.5851984004382496,0,0,0,0,0,0,-1.5209328650709681,False,False,True,True,False,False,False,False,True,False,0
0,0,1,-1.0738427650786138,0,0,0,0,0,0,-1.502653098069141,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0.5549717837226001,1,0,0,1,0,1,1.2077378092018058,False,True,False,False,True,False,False,False,True,False,0
0,0,0,-0.46303730927815856,1,0,0,0,0,1,0.642726829145324,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1.4508197855632678,1,0,0,0,0,1,-1.3497677740538576,False,False,True,False,False,True,True,False,False,False,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,-0.48729513096763954,True,False,False,True,False,False,False,False,True,False,0
0,1,0,-0.30015585439803716,0,0,0,1,0,1,0.32698539911376057,False,True,False,True,False,False,False,False,True,False,0
0,0,1,-0.3408762181180675,0,0,0,0,0,0,-1.4960059100684764,False,False,True,False,False,True,False,False,False,True,0
0,1,0,-0.0965540357978854,1,0,0,0,0,1,0.6726391751483144,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.5247392421335293,False,True,False,True,False,False,False,False,True,False,1
0,1,0,0.758573602322752,1,0,1,1,0,1,1.397182667220744,False,True,False,False,True,False,True,False,False,False,0
0,1,1,1.002895784642934,1,1,0,1,1,1,0.6560212051466532,True,False,False,False,False,True,False,False,True,False,0
0,0,0,-0.7073594915983407,1,0,0,0,0,0,-1.3198554280508674,False,False,True,False,False,True,True,False,False,False,0
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.6294324531439953,True,False,False,False,False,True,True,False,False,False,0
0,0,0,-1.2367242199587352,0,0,0,1,0,1,0.36686852711774764,False,True,False,True,False,False,False,False,True,False,1
0,1,0,-0.1779947632379461,1,0,1,1,0,0,1.0581760791868549,False,True,False,True,False,False,False,True,False,False,0
1,1,0,-0.13727439951791576,1,0,0,1,0,1,1.1213243651931677,False,True,False,True,False,False,False,False,True,False,1
0,1,1,1.5322605130033284,0,1,1,1,1,1,1.2077378092018058,False,True,False,False,False,True,False,True,False,False,0
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.481049737066981,False,False,True,False,True,False,False,False,False,True,0
1,1,0,1.0843365120829946,1,1,1,1,1,1,0.9734244321783826,False,True,False,False,True,False,False,False,True,False,0
1,1,0,-0.7888002190384014,1,0,0,0,0,1,1.0133075601823696,False,True,False,True,False,False,False,False,True,False,1
1,1,0,-1.0331224013585834,1,0,0,0,0,1,0.32033821111309646,False,True,False,True,False,False,False,False,False,True,1
0,1,0,1.2064976032430856,0,1,0,1,1,0,0.5396954151350245,True,False,False,False,False,True,False,False,False,True,0
0,0,0,-0.46303730927815856,0,1,0,1,1,1,-0.1499503399339166,True,False,False,False,True,False,False,False,True,False,0
0,0,0,-1.2367242199587352,0,0,0,1,0,0,-0.13000877593192306,True,False,False,True,False,False,False,False,True,False,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6916961619880726,True,False,False,True,False,False,False,True,False,False,0
0,0,0,-1.1552834925186746,0,0,0,1,0,0,0.7075369121518029,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-0.5444780367182193,0,0,0,0,0,0,-1.479387940066815,False,False,True,False,True,False,False,True,False,False,0
0,0,0,-0.0965540357978854,0,0,0,0,1,0,0.677624566148813,False,True,False,True,False,False,False,False,True,False,1
0,1,1,1.4100994218432374,0,0,0,0,0,1,-1.5076384890696393,False,False,True,False,False,True,False,True,False,False,0
1,1,0,1.6137012404433893,1,1,1,1,0,1,1.259253516206956,False,True,False,False,False,True,False,True,False,False,0
0,1,0,0.8400143297628127,0,0,0,0,0,0,-1.491020519067978,False,False,True,False,False,True,False,True,False,False,0
0,0,0,-1.1145631287986442,0,0,0,0,0,0,-1.502653098069141,False,False,True,False,True,False,False,False,True,False,0
1,1,0,1.5729808767233588,0,0,1,1,1,1,1.0216165451832002,False,True,False,False,False,True,False,True,False,False,0
0,1,1,0.7178532386027215,1,0,1,1,1,1,0.6443886261454905,True,False,False,False,True,False,False,True,False,False,0
0,1,1,0.9621754209229036,1,0,0,1,1,1,1.2775332832087833,False,True,False,False,False,True,False,False,True,False,0
0,0,0,-1.2367242199587352,0,0,0,0,1,1,-0.48397153696730727,True,False,False,True,False,False,False,True,False,False,0
1,0,0,-1.2367242199587352,1,0,0,1,0,1,0.7906267621601091,False,True,False,True,False,False,False,False,True,False,1
0,1,1,-0.3408762181180675,1,1,0,0,0,0,-0.3327480099521901,True,False,False,True,False,False,False,False,True,False,1
0,1,1,0.5549717837226001,0,0,0,0,0,0,-1.4893587220678117,False,False,True,False,False,True,False,True,False,False,0
0,1,0,1.5729808767233588,1,1,1,1,1,1,1.7112623002521414,False,True,False,False,False,True,False,False,True,False,0
0,0,0,-0.13727439951791576,0,0,0,0,1,1,-1.115454397030434,True,False,False,True,False,False,False,False,True,False,0
0,1,1,1.4915401492832983,1,0,0,0,0,0,-1.3397969920528607,False,False,True,False,False,True,True,False,False,False,0
0,1,0,1.5729808767233588,1,0,1,1,1,0,0.6460504231456565,True,False,False,False,False,True,False,True,False,False,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8820255971692458,False,True,False,True,False,False,False,False,True,False,1
1,1,0,0.9621754209229036,0,1,1,1,1,1,0.6942425361504742,True,False,False,False,False,True,True,False,False,False,0
0,0,1,0.9621754209229036,0,0,0,0,0,1,-1.4478137970636586,False,False,True,False,True,False,False,False,False,True,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4898415051300408,False,True,False,True,False,False,False,False,True,False,1
0,1,0,-0.1779947632379461,1,0,0,0,0,0,-1.303237458049206,False,False,True,False,True,False,False,False,False,True,0
0,1,1,-0.5444780367182193,0,0,0,0,0,0,-1.481049737066981,False,False,True,True,False,False,False,False,False,True,0
0,1,0,1.369379058123207,1,0,0,0,1,0,-0.030300955921955676,True,False,False,True,False,False,False,False,True,False,0
0,1,1,-0.62591876415828,1,0,0,1,1,1,-0.09344924192826831,True,False,False,False,True,False,False,False,False,True,0
0,1,1,0.7992939660427822,1,0,0,0,0,0,-1.2965902700485417,False,False,True,False,False,True,False,False,False,True,0
0,0,0,-0.5444780367182193,0,0,1,0,0,0,-0.21808401694072754,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0.14776814652229667,0,1,1,1,1,0,0.7008897241511383,True,False,False,False,True,False,True,False,False,False,0
1,1,0,-1.0331224013585834,0,0,0,0,0,1,0.1774236690988095,False,True,False,True,False,False,False,False,False,True,1
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.3340343812144315,False,True,False,False,True,False,False,True,False,False,0
0,1,1,1.4100994218432374,1,1,1,1,0,1,1.5467443972356951,False,True,False,False,True,False,False,False,True,False,1
1,0,0,0.06632741908223598,0,0,1,1,0,1,1.1661928841976528,False,True,False,False,True,False,False,False,True,False,0
1,1,0,1.002895784642934,1,0,1,1,0,1,1.0133075601823696,False,True,False,True,False,False,True,False,False,False,1
0,1,0,-1.0331224013585834,0,0,0,1,0,1,0.7141841001524675,False,True,False,True,False,False,False,False,True,False,1
1,1,0,-1.2774445836787656,1,0,0,1,0,1,1.1977670272008092,False,True,False,True,False,False,False,False,True,False,1
0,1,0,-0.9924020376385531,0,0,0,0,0,1,-1.502653098069141,False,False,True,True,False,False,True,False,False,False,0
0,0,0,1.4915401492832983,1,0,0,1,1,0,1.304122035211441,False,True,False,False,False,True,False,False,True,False,0
0,1,0,0.7178532386027215,1,1,0,1,0,1,1.3174164112127704,False,True,False,False,True,False,False,False,False,True,0
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.504314895069307,False,False,True,False,True,False,False,False,False,True,0
0,1,1,-0.8295205827584317,1,0,0,0,0,0,-1.3132082400502028,False,False,True,False,False,True,False,True,False,False,0
0,0,0,-0.748079855318371,0,0,1,0,0,1,0.7158458971526335,False,True,False,True,False,False,False,False,True,False,1
0,1,0,1.5322605130033284,0,1,0,1,1,1,-0.49560411596847015,True,False,False,False,False,True,True,False,False,False,0
1,0,0,1.2879383306831464,1,1,0,1,1,1,1.4686399382278874,False,True,False,True,False,False,True,False,False,False,0
0,1,1,1.369379058123207,1,1,1,1,1,0,0.8354952811645946,True,False,False,False,False,True,False,True,False,False,0
0,1,1,1.5729808767233588,0,1,0,1,1,1,0.572931355138347,True,False,False,False,False,True,False,True,False,False,0
1,0,0,-0.5037576729981889,0,0,0,0,0,0,0.8371570781647607,False,True,False,True,False,False,False,False,True,False,0
0,1,0,1.6137012404433893,0,1,1,0,1,1,0.48485611412954227,True,False,False,False,False,True,True,False,False,False,0
0,1,1,1.5729808767233588,0,1,1,1,1,0,-0.023653767921291324,True,False,False,False,False,True,False,True,False,False,0
0,1,1,0.22920887396235737,1,0,0,1,0,1,1.2093996062019723,False,True,False,True,False,False,False,True,False,False,0
0,0,0,-0.1779947632379461,1,0,1,0,0,1,0.8371570781647607,False,True,False,True,False,False,False,False,True,False,1
1,1,0,-0.62591876415828,0,0,1,0,0,1,0.3884718881199074,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0.025607055362205634,0,0,1,0,0,1,-0.8528904710041867,True,False,False,False,True,False,False,False,True,False,0
0,1,1,-0.38159658183809786,0,1,0,0,1,0,-1.0024522010191377,True,False,False,False,False,True,False,False,False,True,0
0,1,1,1.0436161483629645,0,0,0,0,0,1,-1.502653098069141,False,False,True,False,True,False,False,False,True,False,0
1,1,0,1.5322605130033284,1,0,1,0,1,1,1.3190782082129364,False,True,False,False,False,True,True,False,False,False,0
0,1,0,-1.1552834925186746,0,0,0,0,0,0,0.19071804510013865,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0.5142514200025698,0,0,0,0,0,0,-1.4760643460664828,False,False,True,False,False,True,False,False,False,True,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,0.17410007509847744,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0.14776814652229667,0,0,0,0,0,0,-1.505976692069473,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0.880734693482843,0,1,1,0,1,1,0.17077648109814536,True,False,False,True,False,False,False,False,False,True,0
0,1,1,-0.38159658183809786,1,0,1,0,1,0,-0.16823010693574386,True,False,False,False,False,True,False,False,False,True,0
0,1,1,0.35136996512244845,1,1,1,1,0,1,0.4516201741262198,True,False,False,False,True,False,False,True,False,False,0
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.2222921881032951,False,True,False,True,False,False,False,False,False,True,0
0,1,1,-0.21871512695797646,0,0,1,1,0,1,-0.62854787598176,True,False,False,False,True,False,False,True,False,False,0
0,0,0,-1.2774445836787656,0,0,0,0,1,1,1.0332491241843629,False,True,False,True,False,False,False,False,True,False,0
0,1,1,1.4100994218432374,0,1,0,0,1,0,-0.9658926670154829,True,False,False,False,False,True,False,True,False,False,0
1,1,1,1.6137012404433893,1,1,1,1,1,1,0.8238627021634315,True,False,False,False,False,True,False,True,False,False,0
0,1,1,0.9621754209229036,1,0,0,0,0,1,-1.3231790220511994,False,False,True,False,False,True,False,True,False,False,0
0,1,1,0.47353105628253944,1,0,0,0,0,0,-1.3265026160515319,False,False,True,False,True,False,False,False,True,False,0
1,1,0,1.369379058123207,1,0,1,0,0,1,1.1977670272008092,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0.06632741908223598,1,1,1,0,1,1,-0.012021188920128179,True,False,False,False,True,False,False,False,False,True,1
0,1,0,1.4915401492832983,1,0,0,1,1,0,1.3489905542159264,False,True,False,False,False,True,True,False,False,False,0
0,1,1,-1.2774445836787656,1,1,0,1,0,1,1.2526063282062914,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0.3106496014024181,0,0,0,0,0,0,-1.4993295040688086,False,False,True,False,False,True,False,True,False,False,0
0,1,1,-0.0965540357978854,1,1,0,0,0,1,-0.3427187919531868,True,False,False,True,False,False,True,False,False,False,0
0,0,0,-0.8702409464784621,0,0,0,0,1,0,0.19071804510013865,True,False,False,True,False,False,False,False,False,True,0
0,0,0,-0.7073594915983407,0,0,0,0,0,0,-1.4843733310673135,False,False,True,False,True,False,False,True,False,False,0
0,0,0,-0.8702409464784621,0,0,0,1,0,1,0.15249671409631763,True,False,False,True,False,False,False,False,True,False,0
0,1,1,1.2879383306831464,0,0,0,0,0,0,-1.4943441130683104,False,False,True,False,True,False,True,False,False,False,0
1,1,0,1.6137012404433893,0,1,1,1,1,0,0.32033821111309646,True,False,False,False,False,True,True,False,False,False,0
